t_seconds,0x0000,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000A,0x000B,0x000C,0x000D,0x000E,0x000F,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001A,0x001B,0x001C,0x001D,0x001E,0x001F,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002A,0x002B,0x002C,0x002D,0x002E,0x002F,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005A,0x005B,0x005C,0x005D,0x005E,0x005F,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006A,0x006B,0x006C,0x006D,0x006E,0x006F,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007A,0x007B,0x007C
67.4590,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6694,556,28,40,2034,53,39,56,0,0,0,0,0,0,2367,0,0,0,0,0,0,1956,3439,13,0,18,381,43,1292,-206,0,0,0,1660,3887,19,0,21,0,38,976,0,0,0,0,1027,0,993,0,992,0,1019,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.7449,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6694,846,28,40,2034,30,25,90,0,0,0,0,0,0,2354,0,0,0,0,0,0,1883,3343,13,0,14,351,28,1130,-67,0,0,0,1609,3133,19,0,19,0,31,694,0,0,0,0,1039,0,993,0,993,0,1032,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.0306,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6950,131,28,40,2034,20,22,82,25,0,0,0,0,0,2354,1,0,0,510,853,291,1744,3428,13,0,13,253,23,826,-533,0,0,0,1536,2126,19,0,19,0,30,586,0,0,0,0,1038,0,993,0,992,0,1031,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,64,42,1,0,0,110
68.3149,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6950,416,28,40,2033,20,22,86,31,0,0,0,0,0,2342,1,0,0,510,853,291,1741,2627,13,0,13,318,24,847,-465,0,0,0,1516,2381,19,0,19,0,29,584,0,0,0,0,1041,0,993,0,992,0,1033,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,64,42,1,0,0,110
68.6007,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6950,701,28,40,2034,21,23,85,30,0,0,0,0,0,2354,1,0,0,510,853,291,1863,2929,13,0,13,315,25,957,-528,0,0,0,1583,2467,19,0,19,0,31,627,0,0,0,0,1042,0,993,0,993,0,1035,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,64,42,1,0,0,110
68.8843,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,6950,986,28,40,2034,22,23,109,31,0,0,0,0,0,2367,1,0,0,91,283,283,1748,2942,13,0,14,304,24,912,100,0,0,0,1539,2290,19,0,19,0,30,657,0,0,0,0,1051,0,993,0,993,0,1044,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
69.1696,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7206,271,28,40,2034,26,28,84,35,0,0,0,0,0,2380,1,0,0,91,283,283,1800,3158,13,0,14,344,25,1081,206,0,0,0,1686,2767,19,0,19,0,33,841,0,0,0,0,1044,0,993,0,993,0,1037,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
69.4551,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7206,556,28,40,2034,21,23,80,27,0,0,0,0,0,2342,1,0,0,91,283,283,1777,3125,13,0,13,267,24,917,-201,0,0,0,1512,2723,19,0,19,0,29,637,0,0,0,0,1039,0,993,0,992,0,1032,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
69.7413,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7206,841,28,40,2034,21,22,109,28,0,0,0,0,0,2361,1,0,0,91,283,283,1760,2852,13,0,13,274,24,841,-140,0,0,0,1574,2615,19,0,19,0,31,655,0,0,0,0,1053,0,993,0,993,0,1047,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70.0265,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7462,126,27,40,2034,19,23,81,32,0,0,0,0,0,2361,2,0,0,609,306,222,1691,3019,13,0,13,252,22,819,-256,0,0,0,1567,2084,19,0,19,0,30,641,0,0,0,0,1041,0,993,0,993,0,1035,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70.3109,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7462,411,27,39,2034,23,23,102,39,0,0,0,0,0,2354,2,0,0,609,306,222,1859,3072,13,0,13,303,25,955,-460,0,0,0,1543,2340,19,0,19,0,29,674,0,0,0,0,1046,0,993,0,994,0,1041,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70.5978,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7462,696,27,39,2034,26,24,96,45,0,0,0,0,0,2367,3,0,0,609,306,222,1971,3516,13,0,13,349,27,1091,-525,0,0,0,1529,2379,19,0,19,0,30,655,0,0,0,0,1044,0,993,0,993,0,1038,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70.8848,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7462,981,27,39,2034,26,27,116,49,0,0,0,0,0,2367,3,0,0,609,306,222,1862,2849,13,0,14,370,26,1013,-183,0,0,0,1602,2754,19,0,19,0,31,797,0,0,0,0,1060,0,993,0,992,0,1052,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71.1722,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7718,271,27,39,2034,20,19,102,27,0,0,0,0,0,2361,1,0,0,528,308,306,1741,2739,13,0,13,297,23,828,-184,0,0,0,1448,2831,19,0,19,0,28,532,0,0,0,0,1047,0,993,0,994,0,1042,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71.4589,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7718,556,27,39,2034,24,24,118,33,0,0,0,0,0,2342,1,0,0,528,308,306,1783,2911,13,0,13,358,24,961,-75,0,0,0,1583,2301,19,0,19,0,30,642,0,0,0,0,1056,0,993,0,996,0,1052,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71.7452,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7718,846,27,39,2034,27,28,146,38,0,0,0,0,0,2354,1,0,0,528,308,306,1974,2847,13,0,14,399,28,1134,-450,0,0,0,1618,2083,19,0,20,0,33,760,0,0,0,0,1073,0,993,1,991,0,1064,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
72.0319,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7974,131,27,39,2034,28,34,140,41,0,0,0,0,0,2335,2,0,0,525,288,288,1938,2951,13,0,14,397,28,1148,-317,0,0,0,1753,2019,19,0,20,0,35,963,0,0,0,0,1063,0,993,1,995,0,1058,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
72.3196,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7974,416,27,39,2034,30,28,117,47,0,0,0,0,0,2342,2,0,0,525,288,288,1887,2517,13,0,14,465,28,1259,-115,0,0,0,1603,2860,19,0,20,0,32,815,0,0,0,0,1054,0,993,0,992,0,1047,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
72.6059,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7974,706,27,39,2034,22,21,94,30,0,0,0,0,0,2367,1,0,0,525,288,288,1818,3010,13,0,14,305,25,913,-480,0,0,0,1481,2493,19,0,19,0,28,600,0,0,0,0,1042,0,993,0,993,0,1036,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
72.8932,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,7974,991,27,39,2034,32,28,167,46,0,0,0,0,0,2361,2,0,0,525,288,288,2012,3147,13,0,14,459,28,1294,-85,0,0,0,1664,2158,19,0,19,0,32,780,0,0,0,0,1074,0,993,1,995,0,1069,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
73.1803,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8230,276,27,39,2034,28,30,120,42,0,0,0,0,0,2335,2,0,0,597,281,283,1997,3126,13,0,14,411,28,1207,-517,0,0,0,1583,2174,19,0,21,0,33,872,0,0,0,0,1057,0,993,1,993,0,1050,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
73.4666,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8230,566,27,39,2034,25,22,100,37,0,0,0,0,0,2342,2,0,0,597,281,283,1903,2625,13,0,14,361,26,1038,-397,0,0,0,1504,2805,19,0,19,0,29,634,0,0,0,0,1044,0,993,0,994,0,1038,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
73.7534,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8230,851,27,39,2034,23,20,95,32,0,0,0,0,0,2342,1,0,0,597,281,283,1788,2969,13,0,13,327,24,929,-158,0,0,0,1499,2916,19,0,18,0,27,575,0,0,0,0,1042,0,993,0,992,0,1034,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
74.0402,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8486,136,27,39,2034,26,24,101,39,0,0,0,0,0,2373,2,0,0,602,276,276,1757,2663,13,0,14,363,25,1029,-202,0,0,0,1490,2541,19,0,20,0,29,701,0,0,0,0,1046,0,993,0,994,0,1040,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
74.3268,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8486,426,27,39,2034,24,22,102,39,0,0,0,0,0,2373,2,0,0,602,276,276,1862,2882,13,0,14,366,26,1065,-426,0,0,0,1517,2378,19,0,19,0,29,602,0,0,0,0,1043,0,993,0,992,0,1035,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
74.6109,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8486,711,27,39,2034,28,27,99,34,0,0,0,0,0,2361,2,0,0,602,276,276,1766,5111,13,0,13,344,23,1372,413,0,0,0,1654,1945,19,0,19,0,32,744,0,0,0,0,1038,0,993,0,992,0,1031,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
74.8980,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8486,996,27,39,2034,38,34,163,49,0,0,0,0,0,2367,2,0,0,602,276,276,2145,4055,13,0,15,446,32,1492,71,0,0,0,1744,2862,19,0,21,0,37,963,0,0,0,0,1074,0,993,1,994,0,1068,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
75.1828,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8742,281,27,39,2034,25,30,128,37,0,0,0,0,0,2367,1,0,0,599,293,296,1863,2816,13,0,13,376,26,1044,-375,0,0,0,1732,2823,19,0,20,0,35,856,0,0,0,0,1061,0,993,1,994,0,1055,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
75.4692,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8742,566,27,39,2034,23,20,94,33,0,0,0,0,0,2361,1,0,0,599,293,296,1825,2811,13,0,13,338,25,952,-305,0,0,0,1445,2611,19,0,19,0,27,589,0,0,0,0,1041,0,993,0,994,0,1036,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
75.7560,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8742,856,27,39,2034,20,28,96,27,0,0,0,0,0,2354,1,0,0,599,293,296,1762,2950,13,0,13,282,23,841,-356,0,0,0,1622,1958,19,0,20,0,32,774,0,0,0,0,1044,0,993,0,992,0,1036,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
76.0426,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8998,141,27,39,2034,29,32,135,42,0,0,0,0,0,2373,2,0,0,607,283,286,1944,2888,13,0,13,416,27,1171,-383,0,0,0,1708,2372,19,0,20,0,35,864,0,0,0,0,1063,0,993,1,994,0,1057,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
76.3293,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8998,426,27,39,2034,32,32,117,47,0,0,0,0,0,2342,2,0,0,607,283,286,2044,2761,13,0,14,471,29,1290,-384,0,0,0,1768,1947,19,0,20,0,35,925,0,0,0,0,1053,0,993,0,993,0,1045,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
76.6172,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,8998,716,27,39,2034,22,22,101,34,0,0,0,0,0,2367,1,0,0,607,283,286,1680,2428,13,0,13,343,23,915,106,0,0,0,1521,2328,19,0,19,0,30,614,0,0,0,0,1048,0,993,0,992,0,1040,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
76.9046,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9254,1,27,39,2034,23,23,109,33,0,0,0,0,0,2335,1,0,0,607,283,286,1741,2819,13,0,13,343,23,964,134,0,0,0,1428,3611,19,0,19,0,27,771,0,0,0,0,1049,0,993,0,995,0,1045,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
77.1915,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9254,291,27,39,2034,28,24,124,47,0,0,0,0,0,2367,3,0,0,592,291,227,1911,3395,13,0,13,374,26,1119,-61,0,0,0,1535,3131,19,0,20,0,31,692,0,0,0,0,1051,0,993,0,993,0,1044,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
77.4777,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9254,576,27,39,2034,23,24,100,42,0,0,0,0,0,2342,2,0,0,592,291,227,1794,2782,13,0,13,328,24,927,-327,0,0,0,1550,2169,19,0,19,0,30,647,0,0,0,0,1049,0,993,0,992,0,1041,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
77.7624,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9254,861,27,39,2034,21,24,82,38,0,0,0,0,0,2342,2,0,0,592,291,227,1735,3001,13,0,13,300,23,888,-85,0,0,0,1516,3099,19,0,19,0,29,696,0,0,0,0,1039,0,993,0,992,0,1032,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
78.0492,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9510,146,27,39,2034,23,24,103,32,0,0,0,0,0,2354,1,0,0,599,281,283,1759,3118,13,0,13,316,24,963,-85,0,0,0,1633,2452,19,0,19,0,32,688,0,0,0,0,1045,0,993,0,993,0,1038,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
78.3355,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9510,436,27,39,2034,18,20,65,26,0,0,0,0,0,2354,1,0,0,599,281,283,1632,2800,13,0,13,250,22,735,-198,0,0,0,1468,3076,19,0,19,0,28,584,0,0,0,0,1030,0,993,0,993,0,1024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
78.6223,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9510,721,27,39,2034,18,22,81,23,0,0,0,0,0,2354,1,0,0,599,281,283,1694,3044,13,0,13,232,22,756,-391,0,0,0,1519,2154,19,0,19,0,29,584,0,0,0,0,1038,0,993,0,993,0,1031,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
78.9069,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9766,6,27,39,2034,28,22,111,38,0,0,0,0,0,2367,2,0,0,599,281,283,1856,3107,13,0,14,366,26,1143,11,0,0,0,1555,2630,19,0,19,0,30,612,0,0,0,0,1049,0,993,0,993,0,1043,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
79.1938,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9766,291,27,39,2034,22,27,118,31,0,0,0,0,0,2342,1,0,0,594,296,293,1766,2592,13,0,13,324,24,900,-141,0,0,0,1698,2373,19,0,20,0,34,778,0,0,0,0,1056,0,993,0,993,0,1048,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
79.4811,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9766,581,27,39,2034,26,23,92,34,0,0,0,0,0,2342,1,0,0,594,296,293,1852,3153,13,0,14,341,26,1027,-133,0,0,0,1533,2380,19,0,19,0,30,653,0,0,0,0,1044,0,993,0,993,0,1037,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
79.7674,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,9766,866,27,39,2034,29,23,93,39,0,0,0,0,0,2354,2,0,0,594,296,293,1940,3362,13,0,14,403,27,1264,-141,0,0,0,1585,2292,19,0,19,0,30,641,0,0,0,0,1042,0,993,0,994,0,1037,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
80.0547,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10022,151,27,39,2034,21,18,84,27,0,0,0,0,0,2373,1,0,0,594,296,293,1786,2845,13,0,13,284,24,893,-319,0,0,0,1440,2642,19,0,19,0,27,531,0,0,0,0,1044,0,993,0,992,0,1036,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
80.3399,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10022,441,27,39,2034,26,24,118,34,0,0,0,0,0,2335,1,0,0,609,303,308,1862,2847,13,0,14,362,26,1067,-117,0,0,0,1498,3203,19,0,19,0,29,697,0,0,0,0,1054,0,993,0,992,0,1045,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
80.6235,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10022,726,27,39,2034,23,30,112,32,0,0,0,0,0,2335,1,0,0,609,303,308,1857,2526,13,0,13,344,25,982,-224,0,0,0,1619,3304,19,0,19,0,32,914,0,0,0,0,1051,0,993,0,994,0,1045,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
80.9089,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10278,6,27,39,2034,23,30,127,29,0,0,0,0,0,2373,1,0,0,609,303,308,1856,3015,13,0,13,326,25,978,-184,0,0,0,1572,4176,19,0,19,0,30,945,0,0,0,0,1057,0,993,0,995,0,1052,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
81.1943,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10278,296,27,39,2034,20,26,96,37,0,0,0,0,0,2361,2,0,0,619,276,224,1668,2820,13,0,13,288,22,809,27,0,0,0,1593,3462,19,0,20,0,31,764,0,0,0,0,1043,0,993,0,993,0,1036,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
